,User-ID,ISBN,Book-Rating
351465,84178,067976402X,7
351599,84257,0142001740,9
351619,84289,0316769487,10
351726,84377,059035342X,8
351771,84427,0142001740,9
351779,84427,0452282152,7
351786,84427,0804106304,9
351791,84429,0440226430,7
351906,84507,0440221471,7
351970,84527,0312195516,9
352046,84611,0440234743,8
352112,84655,0671003755,5
352121,84667,0671027360,10
352152,84682,0971880107,6
352880,84882,0375706771,8
352888,84882,0440225701,6
352890,84882,0440236673,7
352939,84897,0142001740,5
353038,84912,0316666343,8
353268,85058,0385504209,10
353367,85122,0440211727,8
353368,85122,0440214041,8
353369,85122,0440220602,8
353370,85125,0140293248,8
353566,85265,044021145X,8
353575,85273,006101351X,10
353788,85367,059035342X,10
353852,85389,0440220602,7
353923,85426,0156027321,10
353959,85426,0375707972,9
353988,85426,0440206154,10
354033,85426,059035342X,10
354051,85426,0679781587,10
354159,85431,0316284955,8
354168,85433,0446310786,10
354372,85502,0385504209,9
354375,85502,0446672211,8
354411,85523,0440221471,7
354428,85526,0060930535,8
354486,85526,0312195516,8
354589,85526,044651652X,5
354595,85526,0452282152,7
354669,85526,0679781587,8
354849,85534,0440234743,7
354995,85619,0440222656,6
355030,85653,0375727345,9
355460,85667,0971880107,7
355522,85701,0345353145,5
355848,85757,0060976845,6
355883,85757,0312278586,8
356029,85757,0671027360,5
356047,85757,067976402X,9
356167,85769,0440214041,8
356329,85856,0440206154,10
356333,85865,0345361792,10
356415,85892,0385504209,9
356500,85950,0440220602,5
356501,85950,0440221471,8
356554,85992,0345370775,9
356688,85993,0440206154,10
356745,85993,059035342X,10
356812,85993,0786868716,8
357067,86051,044021145X,9
357072,86051,067976402X,9
357144,86093,059035342X,10
357275,86123,0385504209,7
357294,86123,0786868716,7
357302,86123,0971880107,4
357424,86145,0446610038,5
357499,86145,0804106304,6
357620,86189,0142001740,6
357624,86189,0156027321,8
357636,86189,0316666343,8
357655,86189,0375727345,8
357666,86189,0385504209,3
357685,86189,044021145X,8
357737,86189,067976402X,5
357805,86202,0060502258,6
357866,86202,0312278586,8
357936,86202,0385504209,7
357977,86202,0452282152,9
358070,86202,0786868716,6
358094,86202,1400034779,7
358212,86242,0345353145,6
358216,86242,0345417623,4
358377,86243,0156027321,9
358778,86243,0971880107,6
358888,86276,0060502258,5
358903,86277,059035342X,7
358910,86290,0316769487,8
359033,86368,044023722X,2
359255,86418,0440236673,8
359324,86463,0060928336,9
359332,86465,044023722X,7
359398,86489,0345337662,7
359408,86489,0440241073,8
359946,86680,044023722X,5
360030,86720,0060502258,6
360102,86751,044022165X,9
360103,86751,0440241073,9
360113,86764,0679781587,9
360189,86819,0060928336,9
360230,86835,0312278586,6
360234,86835,0316666343,10
360251,86835,0375706771,10
360278,86835,0446672211,8
360391,86841,0671003755,9
360444,86882,0671021001,10
360455,86906,0385504209,6
360774,86969,0156027321,8
360783,86969,0440234743,8
360797,86969,0671027360,10
360956,87093,0804106304,8
360962,87101,0140293248,8
360997,87114,1400034779,10
361473,87141,044021145X,8
361474,87141,0440211727,8
361475,87141,0440213525,8
361483,87141,0440220602,8
361505,87141,0440236673,8
361860,87141,059035342X,10
362589,87147,0312291639,6
362604,87155,0060502258,10
362665,87161,0385504209,7
362692,87194,0316284955,8
362716,87216,0446310786,9
362823,87301,0060976845,9
362846,87313,0060502258,8
362893,87351,0345361792,8
363004,87432,0156027321,9
363032,87473,0440225701,6
363489,87555,0345337662,7
363629,87555,0385484518,10
364459,87573,0385504209,8
364487,87579,0446606812,7
364491,87579,067976402X,6
364646,87632,0786868716,9
364671,87648,0060502258,1
364673,87649,0971880107,2
364913,87712,0440226430,10
364979,87712,0671021001,9
364992,87712,0679781587,10
365053,87729,059035342X,9
366104,87900,044023722X,7
366110,87906,0345417623,8
366133,87911,0446310786,5
366146,87914,0345337662,9
366179,87929,044651652X,9
366249,87938,0156027321,10
366270,87938,059035342X,8
366310,87948,0446610038,5
366732,88006,0440234743,4
366968,88122,0316769487,10
367113,88142,0971880107,9
367115,88146,044021145X,10
367119,88146,0671003755,8
367164,88185,0156027321,8
367166,88187,0142001740,7
367175,88187,0446672211,10
367178,88187,0671003755,9
367195,88203,0971880107,4
367220,88223,0671021001,5
367236,88229,0142001740,10
367244,88229,0316601950,9
367245,88229,0316666343,10
367255,88229,0375707972,9
367266,88229,0446672211,10
367276,88229,0671021001,10
367373,88242,0316666343,7
367505,88283,0312291639,8
367554,88283,0440213525,7
367816,88330,0446672211,8
367853,88360,0316666343,7
367854,88360,0440236673,8
367875,88389,0385504209,7
367878,88389,044022165X,7
367882,88389,0446605239,7
367883,88389,0446606812,8
367954,88412,0345337662,8
367956,88412,0345361792,10
368053,88435,059035342X,10
368148,88475,0316601950,8
368309,88631,0060928336,5
368338,88646,0446672211,5
368648,88677,0440222656,8
368838,88684,0316601950,8
368943,88693,0312195516,7
368945,88693,0312278586,8
369031,88693,0385504209,8
369116,88693,0452282152,8
369179,88693,0671003755,7
369183,88693,0671027360,7
369208,88693,067976402X,7
369252,88693,0971880107,4
369412,88733,0060928336,8
369826,88733,044021145X,7
369871,88733,0446672211,8
370023,88733,059035342X,10
370147,88733,0679781587,10
370528,88734,0743418174,8
370870,88793,1400034779,10
370936,88812,059035342X,9
371026,88872,0452282152,8
371072,88905,0440236673,6
371093,88937,0060928336,5
371133,88937,0345337662,7
371149,88937,0375727345,7
371201,88937,0440225701,7
371221,88937,0446672211,8
371454,88993,0440220602,8
371510,89014,0312278586,9
371687,89050,0312278586,8
371690,89057,0142001740,7
371699,89057,0452282152,8
371711,89059,0385504209,7
371718,89059,0743418174,9
371737,89071,0060928336,10
371743,89074,059035342X,10
371815,89098,0440221471,8
372629,89346,0156027321,10
372930,89507,0971880107,5
373002,89551,0385504209,10
373236,89602,0142001740,9
373268,89602,0316666343,8
373276,89602,0345361792,8
373313,89602,0375727345,5
373355,89602,0385504209,8
373415,89602,0446310786,9
373502,89602,0671027360,7
373551,89602,0679781587,5
373577,89602,0743418174,7
373606,89602,0786868716,6
373642,89602,1400034779,8
373760,89651,0671027360,8
373794,89711,0385504209,10
373879,89851,0312278586,8
373901,89851,0804106304,8
373913,89852,0060928336,10
374039,89867,0971880107,3
374129,89874,0385504209,10
374130,89874,0446310786,9
374133,89874,0671027360,10
374554,89901,0743418174,9
374580,89913,0142001740,8
374581,89913,0312291639,7
374629,89945,0440214041,8
374645,89991,044651652X,10
374677,90046,0446310786,9
374709,90049,0345361792,1
374727,90049,044023722X,5
375077,90146,0440225701,5
375183,90192,006101351X,7
375214,90198,0345353145,10
375232,90198,0440211727,6
375233,90198,0440214041,7
375485,90259,0142001740,8
375491,90259,0452282152,9
375769,90391,0156027321,5
375803,90391,0452282152,10
375838,90417,0060928336,8
375843,90417,0316601950,9
375848,90417,0375707972,9
375859,90417,0440211727,8
375860,90417,0440214041,8
375861,90417,0440226430,10
375864,90417,0446606812,5
375900,90423,0385484518,8
375949,90431,059035342X,10
375966,90454,067976402X,8
376097,90517,0316601950,7
376103,90517,0671003755,8
376175,90609,0971880107,4
376204,90616,0156027321,10
376209,90616,0316666343,7
376476,90708,0060928336,10
376505,90727,0316769487,8
376581,90763,0316666343,10
376790,90783,0671021001,8
376838,90793,0316769487,8
377266,91026,0156027321,2
377379,91049,0971880107,1
377407,91058,0375706771,5
377431,91058,0671027360,7
377467,91074,0971880107,3
377489,91087,0440221471,9
377494,91097,0375706771,7
377549,91103,006101351X,5
377554,91103,0316284955,7
377555,91103,0316666343,9
377557,91103,0345443284,6
377575,91103,044021145X,7
377579,91103,0440222656,5
377585,91103,044651652X,6
377603,91103,0671021001,7
377610,91103,067976402X,5
377646,91113,0156027321,8
377647,91113,0312195516,8
377663,91113,0345361792,10
377693,91113,0440221471,8
377782,91116,0060976845,6
377968,91184,0385484518,6
378057,91203,0060930535,9
378160,91203,0440241073,6
378332,91254,0971880107,5
378592,91342,0060976845,7
378695,91342,0440236673,8
378761,91342,0671021001,7
378879,91420,0142001740,8
378911,91424,0971880107,7
378930,91425,0679781587,10
379061,91456,0786868716,8
379074,91478,0375706771,5
379113,91494,0671003755,8
379160,91553,0786868716,8
379162,91553,0971880107,2
379277,91604,0671027360,9
379281,91611,0385484518,10
379346,91631,0375706771,4
379467,91634,044023722X,10
379479,91634,0971880107,10
379519,91675,0786868716,9
379584,91709,0060928336,10
379617,91725,0316666343,8
379655,91761,0671003755,8
379685,91782,0679781587,8
379701,91795,0345337662,8
379753,91832,0060976845,5
380239,91869,067976402X,10
380246,91875,0316666343,9
380567,91931,0671003755,7
380886,92048,0142001740,10
380889,92048,0786868716,9
380960,92132,0440225701,10
381027,92152,0679781587,9
381031,92152,1400034779,10
381047,92156,0375727345,6
381049,92156,0440226430,4
381201,92278,044023722X,10
381204,92278,0446672211,8
381282,92299,0312291639,5
381283,92299,0743418174,6
381379,92347,0316666343,9
381459,92404,0375727345,4
381478,92405,0142001740,10
381575,92405,0971880107,6
381669,92477,0375707972,5
381710,92498,0156027321,9
381721,92498,0345361792,8
381760,92498,067976402X,8
381821,92524,0345337662,7
382154,92566,0312195516,8
382195,92593,0316666343,8
382260,92652,006101351X,5
382531,92664,0440221471,8
382564,92688,0440241073,8
382636,92722,0971880107,1
382639,92724,0142001740,10
382651,92727,0971880107,2
382653,92733,044023722X,7
382718,92804,0060502258,7
382740,92807,0440211727,5
382794,92810,0345417623,5
382822,92810,0385504209,9
382844,92810,0440241073,7
382904,92810,059035342X,7
382911,92810,0671027360,6
382988,92819,0440241073,7
382990,92819,067976402X,7
382998,92826,0786868716,10
383009,92844,0312195516,7
383266,92853,0786868716,7
383355,92861,0312278586,10
383362,92861,0316769487,10
383592,92940,0375706771,10
383606,92964,0316666343,9
383703,92979,0375706771,2
383748,92979,044651652X,1
383952,93025,059035342X,7
384059,93046,0312195516,6
384086,93046,1400034779,8
384148,93047,006101351X,8
384363,93047,0345337662,7
385181,93047,0971880107,6
385407,93055,0440234743,7
385470,93085,006101351X,8
386038,93092,0440221471,8
386050,93092,0446606812,10
386072,93092,0671021001,7
386128,93097,0440226430,7
386197,93116,0671003755,8
386252,93137,0345337662,7
386511,93179,044021145X,8
386514,93179,044023722X,10
386669,93241,0452282152,8
386730,93257,0971880107,3
386755,93274,0971880107,3
386762,93279,0440206154,8
386845,93333,0375706771,8
386912,93358,0671003755,8
387043,93363,0440213525,7
387054,93363,0440236673,8
387074,93363,0446610038,8
387515,93405,0440211727,8
387521,93413,0060928336,8
387540,93421,0060976845,10
387750,93427,0312278586,10
387773,93443,0440221471,7
387804,93453,0452282152,9
387834,93467,0385504209,10
387879,93511,0375707972,8
388017,93565,0385504209,9
388033,93565,0671027360,9
388045,93565,0786868716,9
388215,93629,0312195516,9
388237,93629,0345370775,6
388269,93629,0385504209,9
388315,93629,0440206154,9
388317,93629,0440214041,7
388514,93630,006101351X,7
388536,93631,0440226430,5
388539,93631,0446310786,9
388540,93631,0446605239,2
388577,93636,0345353145,7
388605,93643,0440225701,8
388606,93643,0440234743,10
388628,93667,0312291639,9
388644,93679,0316666343,9
388684,93698,0345361792,7
388765,93712,0060930535,8
388899,93772,0440234743,9
388904,93783,0316666343,9
389005,93800,0375727345,6
389008,93800,0440234743,6
389057,93855,0804106304,6
389061,93857,0385504209,10
389081,93871,0440225701,8
389092,93872,0446606812,8
389136,93929,0671003755,8
389208,94002,0671021001,5
389292,94041,0385484518,8
389327,94087,0440222656,10
389337,94094,0345443284,6
389380,94110,0440220602,8
389399,94132,0440241073,5
389405,94139,0440234743,8
389605,94237,0440225701,7
389939,94263,0316769487,10
389943,94263,0385504209,8
389946,94263,0440241073,8
389996,94294,0385504209,10
390005,94303,0316769487,8
390173,94347,0140293248,7
390271,94347,0375706771,8
390280,94347,0375727345,9
390884,94376,0345337662,9
390885,94376,0440236673,7
390959,94408,0312195516,10
391060,94485,059035342X,10
391088,94494,0446605239,10
391095,94494,0452282152,7
391144,94519,044023722X,5
391156,94526,0312278586,7
391198,94535,0446672211,10
391238,94563,0060928336,5
391240,94563,0446672211,5
391309,94639,0316666343,9
391352,94677,0345417623,7
391359,94682,0345370775,8
391418,94696,0440221471,6
391507,94737,0804106304,10
391556,94745,0440206154,7
391722,94796,0060928336,8
391748,94814,0671021001,6
391891,94853,0060502258,9
392046,94853,044021145X,8
392243,94853,0971880107,6
393297,94952,006101351X,5
393382,94965,0440213525,8
393384,94965,0446610038,8
393407,94971,0440221471,8
393460,94985,0345337662,7
393477,94985,044651652X,7
393485,94985,0452282152,7
393778,95010,0440213525,7
393907,95011,0385504209,9
393923,95025,0060930535,7
393941,95025,0385504209,6
393960,95025,0971880107,8
393976,95043,0440206154,9
394125,95102,0671021001,8
394129,95104,0156027321,10
394147,95128,1400034779,7
394168,95146,0316601950,8
394216,95173,0142001740,9
394289,95173,1400034779,10
394297,95174,0440222656,8
394300,95178,0679781587,9
394386,95193,0385504209,10
394723,95207,0440226430,8
394796,95250,0156027321,10
394816,95250,0440206154,5
394947,95271,0440213525,7
394985,95300,0345370775,10
395145,95316,0345337662,5
395508,95359,0060976845,7
395599,95359,0140293248,8
395642,95359,0312195516,7
395647,95359,0312278586,9
395682,95359,0316284955,6
395693,95359,0316601950,10
395695,95359,0316666343,9
395698,95359,0316769487,8
395716,95359,0345361792,10
395720,95359,0345370775,9
395810,95359,0375707972,6
395816,95359,0375727345,7
396069,95359,0440226430,6
396078,95359,0440236673,7
396142,95359,0446310786,10
396175,95359,0446610038,8
396496,95359,0671003755,8
396508,95359,0671027360,9
396942,95360,0671021001,10
396943,95360,0679781587,10
396948,95362,0140293248,6
396977,95393,0312291639,7
397002,95393,0786868716,7
397005,95394,0440214041,7
397024,95417,0060976845,7
397055,95447,0452282152,8
397164,95506,0060930535,9
397453,95574,0385504209,5
397550,95590,0440220602,9
397733,95741,0140293248,8
398317,95903,0312195516,10
398626,95916,067976402X,8
398645,95921,0312291639,9
398663,95921,0446610038,7
398671,95921,0452282152,8
398735,95923,0312278586,8
398808,95923,059035342X,8
398877,95932,0060928336,8
398886,95932,006101351X,9
399057,95932,044021145X,7
399061,95932,0440214041,7
399225,95932,0743418174,7
399344,95951,0440236673,5
399468,95991,0440211727,7
399647,96009,0804106304,9
399699,96054,0060502258,9
399744,96054,0316666343,10
399816,96054,0446672211,10
399934,96055,0060928336,9
400005,96103,0440213525,9
400015,96108,006101351X,7
400035,96115,0316666343,8
400216,96320,0060502258,7
400244,96320,044021145X,10
400245,96320,0440214041,8
400247,96320,0440236673,6
400263,96320,0743418174,10
400350,96357,0060928336,8
400367,96357,0316601950,9
400368,96357,0316769487,9
400370,96357,0345370775,7
400388,96357,0440222656,9
400395,96357,0446606812,8
400423,96357,0804106304,9
400567,96440,0375707972,5
400676,96448,0345370775,8
400963,96456,0743418174,10
401376,96535,0316284955,8
401403,96554,0142001740,10
401406,96554,0156027321,10
401424,96554,0440226430,9
401430,96554,0452282152,8
401682,96623,0142001740,8
401698,96635,0446605239,10
401737,96667,0316666343,5
401747,96679,0060502258,5
